num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_reset_timer,env_runners/sample,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled,env_runners/episode_len_mean,env_runners/env_step_timer,env_runners/connector_pipeline_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/time_between_sampling,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/weights_seq_no,env_runners/episode_duration_sec_mean,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/vehicle_1,env_runners/agent_episode_returns_mean/vehicle_5,env_runners/agent_episode_returns_mean/vehicle_3,env_runners/agent_episode_returns_mean/vehicle_2,env_runners/agent_episode_returns_mean/vehicle_4,env_runners/agent_episode_returns_mean/vehicle_0,env_runners/agent_steps/vehicle_5,env_runners/agent_steps/vehicle_3,env_runners/agent_steps/vehicle_2,env_runners/agent_steps/vehicle_0,env_runners/agent_steps/vehicle_4,env_runners/agent_steps/vehicle_1,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/vehicle_5,env_runners/num_agent_steps_sampled/vehicle_3,env_runners/num_agent_steps_sampled/vehicle_2,env_runners/num_agent_steps_sampled/vehicle_4,env_runners/num_agent_steps_sampled/vehicle_0,env_runners/num_agent_steps_sampled/vehicle_1,env_runners/num_agent_steps_sampled_lifetime/vehicle_0,env_runners/num_agent_steps_sampled_lifetime/vehicle_2,env_runners/num_agent_steps_sampled_lifetime/vehicle_4,env_runners/num_agent_steps_sampled_lifetime/vehicle_1,env_runners/num_agent_steps_sampled_lifetime/vehicle_5,env_runners/num_agent_steps_sampled_lifetime/vehicle_3,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/module_episode_returns_mean/shared_policy,env_runners/num_module_steps_sampled/shared_policy,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/vf_loss,learners/shared_policy/total_loss,learners/shared_policy/num_module_steps_trained,learners/shared_policy/num_trainable_parameters,learners/shared_policy/entropy,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/weights_seq_no,learners/shared_policy/curr_kl_coeff,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/vf_explained_var,learners/shared_policy/policy_loss,learners/shared_policy/mean_kl_loss,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch
1,6000.0,False,1,a8246_00000,2025-06-25_20-43-06,1750909386,1.9014768600463867,1.9014768600463867,33060,MacBook-Pro.local,127.0.0.1,1.9014768600463867,1,1.899468915995385,1.2458003766369075e-05,1.8993462919970625,0.7166847089974908,1.1807477499969536,0.0008970420021796599,0.00011464599811006337,0.12423324439182122,9.914214695836011e-05,2000.0,232.57142857142858,0.0001446790648158528,0.00031256250440492295,80.2161948387205,-6800.167181423733,6000.0,0.007217497689611968,-8687.598957061768,281,186,0.0,0.1393871545227566,21.0,-5553.021695613861,80.2161948387205,8.0,1803.2726540524304,2,0,0,10.6,53.5,6.778796243349269e-05,-923.3201591400872,-1198.6343180508838,-728.0182642312277,-987.5849194186076,-1967.8502821752004,-994.7592333214621,139.99999999999997,87.80952380952382,101.47619047619048,114.28571428571426,212.8095238095238,97.33333333333333,0.0001580508959451084,1255.9999999999998,861.0,1061.0,1909.0000000000002,997.0000000000001,895.0,3151.9999999999995,2868.0000000000005,5563.999999999999,2781.0,3788.0000000000005,2488.0000000000005,20640.999999999996,-5121.428670156571,6978.999999999999,2000,1112000,71168,149763,1112000,71168,0,2000,1112520.3632510717,71198.31689874288,71199.24885458719,0.5658527,0.0003,9.555388,9.249356,71168,149763,1.3082955,15089.051,1.0,0.20000000298023224,0.01,0.0013417006,-0.296467,0.01758894,128.0,1.0,71168,71201.18623427002,2.7833000785903985e-05,1.2603995855897665e-05,4.581250323099084e-05,3.875000402331352e-06,6.041496817488223e-06,3.970849866163917e-05,0.1802062500064494,1.0415610220278853e-05,8.884505418848326e-06,2.730671871211966e-06,1.3957858603801039e-05,1.690333639749403e-06,2.661859014959375e-06,4.4780099947694863e-05,1.904817253582374e-05,1.6296042501622045e-06,4.140512377970238e-05,6.44330054401767e-07,1.330966234433294e-05,5.954640959273466e-06,0.004797415997018106,0.0030088749990682118,0.016003167002054397,1.208300091093406e-05,0.04412137500185054,3.916000423487276e-06,0.00023870900622569025,0.11155266700370703,0.0002827499993145466
1,8000.0,False,2,a8246_00000,2025-06-25_20-43-08,1750909388,1.7748830318450928,3.6763598918914795,33060,MacBook-Pro.local,127.0.0.1,3.6763598918914795,2,1.8982011814254656,1.2407173708197662e-05,1.8980781669970748,0.7164181102375005,1.1797442499969475,0.0008962715821689926,0.00011464599811006337,0.12455599649610216,5.923059934789792e-05,2000.0,200.395,0.00014592384465198437,0.00031256250440492295,76.65196097671173,-6132.177258580923,8000.0,0.019256333785330364,-8687.598957061768,297,92,1.0,0.1259809623200999,31.0,-3845.250259280205,76.65196097671173,10.0,1898.965261153957,2,0,0,13.466666666666667,53.5,6.273568962907611e-05,-819.1875086447596,-1171.1138022270798,-759.2930167287589,-1020.4616694718598,-1532.5872167304165,-829.5340506908298,140.9875,98.775,108.5425,96.15499999999999,177.1075,88.9625,0.0001395883796174172,1385.0,1006.0,997.9999999999999,1595.9999999999998,957.9999999999999,887.9999999999999,4110.0,3866.0,7160.0,3669.0,5173.0,3494.000000000001,27471.999999999996,-4708.504270189106,6831.000000000001,2000.0,1094000,141184,149763,2206000,70016,0,2000.0,1115046.7685487259,71360.02478974548,71360.93416767198,0.48821005,0.0003,9.921261,10.045587,70016,149763,1.228852,14284.469,2.0,0.20000000298023224,0.01,0.007946849,0.13288374,0.018655255,128.0,1.0,141184,71362.64467369685,2.7833000785903985e-05,1.2603995855897665e-05,4.581250323099084e-05,3.875000402331352e-06,6.041496817488223e-06,3.970849866163917e-05,0.17941674542635155,9.108956264964125e-06,8.151674962896445e-06,2.5429008651422235e-06,1.3263238604231311e-05,1.6216896816745898e-06,2.4610212364169488e-06,3.5243702470917117e-05,1.5865502370389352e-05,1.5656125560998988e-06,3.7887305821497715e-05,6.226921315342382e-07,1.2636458870289677e-05,5.67821622538394e-06,0.004796195167073165,0.0030080016591091407,0.015993290332044125,1.2058010906912386e-05,0.044127935001888545,3.910170416929759e-06,0.00023717357616988012,0.11077049783372786,0.00028314207927905956
1,10000.0,False,3,a8246_00000,2025-06-25_20-43-09,1750909389,1.7640469074249268,5.440406799316406,33060,MacBook-Pro.local,127.0.0.1,5.440406799316406,3,1.8968396654512303,1.2326021971966839e-05,1.896716369497071,0.7160350337251707,1.178765586666982,0.0008947734463232337,0.00011464599811006337,0.12460231599629798,5.819622655894274e-05,2000.0,177.44,0.00014704752524727233,0.00031256250440492295,79.42427692233395,-4765.357666802407,10000.0,0.02960753004698048,-6322.608247756958,274,85,2.0,0.10740355069719953,43.0,-3420.219805955887,79.42427692233395,12.0,1844.5991243992846,2,0,0,15.8,53.5,6.528338535687955e-05,-562.7994615101815,-937.9240878653528,-637.9503317975998,-734.39996263504,-1276.2349191045762,-616.0489075493813,126.48,94.36000000000001,84.99999999999999,87.0,155.17999999999998,80.66,0.00014468639969650692,1525.9999999999998,1000.0,829.0,1792.0,907.0,829.0,5017.0,4695.0,8952.0,4498.0,6699.0,4494.000000000001,34355.0,-3144.8421566104894,6883.0,2000.0,1104000,211840,149763,3310000,70656,0,2000.0,1116743.1992691818,71468.3643065118,71469.34782958444,0.51524603,0.0003,9.701521,9.564578,70656,149763,1.133294,9263.423,3.0,0.20000000298023224,0.01,-0.0015436411,-0.12953955,0.019645879,128.0,1.0,211840,71470.78656238956,2.7833000785903985e-05,1.2603995855897665e-05,4.581250323099084e-05,3.875000402331352e-06,6.041496817488223e-06,3.970849866163917e-05,0.17865890630209832,9.801080535637329e-06,8.389116315423527e-06,2.6964500085212495e-06,1.3664926256800731e-05,1.6837664968221318e-06,2.544113057577159e-06,3.704075956688831e-05,1.6562115852904508e-05,1.612266664543315e-06,3.929380083542894e-05,6.378340619933191e-07,1.3027138544104841e-05,5.816953311624799e-06,0.004797651965461409,0.0030084633125028633,0.015990135758707037,1.203160082513932e-05,0.0441372798219134,3.896488653117557e-06,0.0002357672604484833,0.11000593077545345,0.00028401106850215
1,12000.0,False,4,a8246_00000,2025-06-25_20-44-13,1750909453,63.89517307281494,69.33557987213135,33060,MacBook-Pro.local,127.0.0.1,69.33557987213135,4,2.516799417966742,1.224735173088993e-05,2.516675627462099,1.3362347737979212,1.1785243774702754,0.000893310291842703,0.00011910879838978871,0.12455505266355327,5.747024426622364e-05,2000.0,193.10000000000002,0.00014378525433087077,0.0003275748051237315,72.77154721787826,-3977.8437412095077,12000.0,0.33992411826699154,-6039.525482773781,285,85,3.0,0.1163009684807912,52.99999999999999,-2899.919890999794,72.77154721787826,10.0,1807.4575471748885,1,0,0,9.2010989010989,52.845054945054954,6.30134006564252e-05,-392.884789390564,-917.6994436860084,-488.5965475845336,-566.8331586241723,-1107.8933220791816,-503.93646801948546,153.96,81.6,75.14,85.95999999999998,167.84,75.14,0.0001391683095767597,1565.9999999999998,895.0,872.9999999999999,1667.0,997.0000000000001,777.9999999999999,6014.0,5568.0,10619.0,5276.0,8265.000000000002,5389.000000000001,41131.0,-2508.6695405220985,6776.000000000001,2000.0,1086000,281344,149763,4396000,69504,0,2000.0,1116264.215696637,71437.6911142609,71438.7032107798,0.66725796,0.0003,9.642968,9.595433,69504,149763,1.0699403,6817.928,4.0,0.30000001192092896,0.01,-0.00075125694,-0.041188076,0.021768574,128.0,1.0,281344,71439.87116120932,2.935819939011708e-05,1.2616594904102386e-05,4.537480417639017e-05,3.500001912470907e-06,5.74179575778544e-06,4.185859870631245e-05,0.17865626848911323,9.242235198333283e-06,8.143580635813354e-06,2.527917580131655e-06,1.3120183708305234e-05,1.6334881715452718e-06,2.4949812362642048e-06,3.512425611207158e-05,1.5808955821692534e-05,1.5513509687916384e-06,3.7861004705243704e-05,6.165939133468261e-07,1.2556527067785563e-05,5.682159540020998e-06,0.004798487525792304,0.003006382849322159,0.015982588571178936,1.2007534822187151e-05,0.04413836785371208,3.882943779703054e-06,0.00023427875780624162,0.11001278813773158,0.00028455512779405396
1,29000.0,False,5,a8246_00000,2025-06-25_20-44-15,1750909455,1.9531528949737549,71.2887327671051,33060,MacBook-Pro.local,127.0.0.1,71.2887327671051,5,2.511140395037108,0.0008488961282466337,2.5101793970274664,1.329674634809956,1.1785798741155842,0.0008978709389358243,0.000122875499073416,0.12895224634466765,6.229149186866909e-05,2000.0,170.12399999999997,0.00015060111753430135,0.0002941665043181274,71.89983365737855,-3191.210303636552,29000.0,0.35047158364416364,-4969.39416706562,257,106,4.0,0.10264802702388261,149.00000000000003,-1777.894830584526,71.89983365737855,11.0,1823.6443182299563,2,1,0,13.6,53.03333333333333,6.619467845170085e-05,-339.20070063972474,-477.379800916195,-489.8105790114402,-613.0468169460296,-761.6679314813614,-510.10447305870053,124.46800000000002,94.34400000000001,87.476,100.692,139.28800000000004,72.21600000000001,0.0001542840138808909,1474.0000000000002,1235.0,956.0,1645.0,1230.9999999999998,919.0,14970.0,14275.0,24634.000000000007,12317.999999999996,21313.0,14355.0,101865.0,-2439.770341292381,7460.0,2000.0,1192000,357632,149763,5588000,76288,0,2000.0,1116153.9533800026,71430.70636713167,71431.69965915859,0.49248204,0.0003,9.738079,9.801329,76288,149763,1.0250213,5888.118,5.0,0.30000001192092896,0.01,0.009139538,0.0700326,0.0115579385,128.0,1.0,357632,71432.72224560054,2.8624999686144292e-05,1.0541494702920318e-05,4.297900159144774e-05,3.6670026020146906e-06,5.958496331004426e-06,3.4875498386099914e-05,0.17795206997421925,9.777722629444383e-06,8.905596683518603e-06,2.5870717882565133e-06,1.3889033478778562e-05,1.6717039400466405e-06,2.691195403718386e-06,4.0133704838555593e-05,1.7720381946100093e-05,1.6588846331405244e-06,4.272250268954505e-05,6.477108851711709e-07,1.3846275543721818e-05,6.113538578371767e-06,0.0047985784905570286,0.003006573600807583,0.01597346101542947,1.198620949830074e-05,0.044185561675175206,3.865364358194855e-06,0.00023280222020311263,0.10927182941635559,0.00028521041647338235
1,30600.0,False,6,a8246_00000,2025-06-25_20-46-20,1750909580,124.46294093132019,195.7516736984253,33060,MacBook-Pro.local,127.0.0.1,195.7516736984253,6,3.719602416926741,0.000840449246955712,3.7186494551371774,2.5399470442918295,1.1767782649544194,0.0008970676495537853,0.00012208399857627228,0.1245945293588335,5.858736906962118e-05,1600.0,176.055,0.00014521527237961574,0.0003375830056029372,60.54365165714418,-2589.980921142101,30600.0,1.1148239700389369,-4969.39416706562,283,111,5.0,0.10484660562153295,159.00000000000003,-1139.500946879387,60.54365165714418,10.0,1808.572157664372,0,1,0,9.107909604519774,53.054237288135596,6.2312780094646e-05,-194.07287018358707,-408.09256690084936,-425.3228695219755,-451.87656362771986,-737.0922621238232,-373.5237830621004,137.02,100.78,79.25,88.455,144.615,81.17,0.00014081312756623497,1315.0,781.0,760.0,1299.0,781.0,803.0,15751.0,15035.0,25933.000000000007,13120.999999999996,22628.0,15136.0,107604.0,-1991.551061118841,5739.0,1996.0,736000,416512,149763,6324000,58880,0,1996.0,1101896.640935343,71183.48004744542,71184.44747798306,1.0228463,0.0003,9.312544,9.295784,58880,149763,0.968896,3246.2217,6.0,0.30000001192092896,0.01,-0.006993532,-0.010764828,0.012311653,128.0,1.0,416512,71185.28313014787,3.037499845959246e-05,1.2624994269572198e-05,4.508300480665639e-05,3.25000291923061e-06,5.541995051316917e-06,4.3291998736094683e-05,0.1770794442744844,9.001805240407625e-06,8.134983926176686e-06,2.4312365730329827e-06,1.3363393995161389e-05,1.5901681221621526e-06,2.5006940192641685e-06,3.4464002962382456e-05,1.563451843988946e-05,1.5620439498659856e-06,3.990268816843692e-05,6.064147373172912e-07,1.3092000155404311e-05,5.9153204891983675e-06,0.0047992035456733235,0.0030023178647332065,0.01594558765524964,1.1977597450074782e-05,0.044136240228446734,3.851710686696512e-06,0.00023144294802890475,0.10848151278220225,0.00028529540233882136
1,6000.0,False,7,a8246_00000,2025-06-25_20-46-22,1750909582,1.957261085510254,197.70893478393555,33060,MacBook-Pro.local,127.0.0.1,197.70893478393555,7,3.7019530598374684,0.0013840718344613873,3.7004549251657872,2.521388902178886,1.1771409535548594,0.0008955886430978464,0.00016193799820030108,0.12895623827130023,6.559435047065743e-05,2000.0,155.5151515151515,0.0001430644717205727,0.0003466044981905725,71.51082113246046,-1579.5733166752436,6000.0,0.012385975993081551,-3674.627983689308,283,111,6.0,0.09365524003078463,33.0,-754.8036931753159,71.51082113246046,12.0,1850.149272219107,2,3,0,13.466666666666667,53.1,6.821398146557623e-05,-111.59301940600078,-114.11370861891544,-162.68979481494787,-415.12655179789573,-542.267481175336,-233.7827601396676,115.12121212121212,77.45454545454544,76.03030303030305,71.0909090909091,128.9090909090909,79.66666666666667,0.0001655484757361338,1515.0,1090.0,1075.0,1737.0,1020.0,1115.0,2811.9999999999995,3056.0,4998.999999999999,3176.0,4514.0,3021.999999999999,21579.000000000004,-786.9571756883101,7552.0,1996.04,1210000,493952,149763,7534000,77440,0,1996.04,1100667.067984003,71071.77549020725,71072.62917069912,1.5455507,0.0003,9.424776,9.518261,77440,149763,0.9740979,3187.2673,7.0,0.30000001192092896,0.01,0.040420115,0.09942382,0.012675485,128.0,1.0,493952,71073.68786101505,3.550000110408291e-05,1.1791500583058223e-05,5.566649997490458e-05,5.749996489612386e-06,9.395498636877164e-06,3.9041999116307124e-05,0.1764142302517837,1.0113139058818303e-05,9.228150563832234e-06,2.6839592871967106e-06,1.443831804868622e-05,1.706699872135489e-06,2.7473930009976597e-06,4.5504156769728374e-05,1.998017227763197e-05,1.7244037641865625e-06,4.4504897152977335e-05,6.673034772262617e-07,1.4238894940133222e-05,6.3341188646578124e-06,0.004802586510255706,0.003003129266042592,0.015945905938680643,1.1942821467969785e-05,0.044189291986219466,3.8415335802559435e-06,0.00023001226851128366,0.1077604155743525,0.00028581702828918486
1,8000.0,False,8,a8246_00000,2025-06-25_20-46-24,1750909584,1.872586965560913,199.58152174949646,33060,MacBook-Pro.local,127.0.0.1,199.58152174949646,8,3.6836361692390676,0.0013702769461368725,3.682151674254149,2.50339294190713,1.1768312731892796,0.0008950898466740091,0.00016193799820030108,0.12890585644225863,0.00015548450578070538,2000.0,152.32,0.00013826035277502243,0.0003466044981905725,78.65405131952863,-1449.51824259758,8000.0,0.02432214363823456,-2957.048098564148,295,109,7.0,0.09097659913910322,46.0,-513.9498834609985,78.65405131952863,13.0,1859.2150546819958,2,3,0,15.65,53.1,6.473263053625075e-05,-86.72976821899412,-0.934440612792971,-264.0568035054207,-398.36758621931074,-430.1951593852043,-269.2344901204109,109.0,100.26,71.48000000000002,91.84,129.16,72.28000000000002,0.000140942697442394,1472.0,1259.0000000000002,777.9999999999999,1573.0,1165.9999999999998,777.9999999999999,3978.0,3834.0,6571.999999999999,3954.0,5986.0,4280.999999999999,28605.0,-573.5067665576935,7026.000000000001,1996.0796,1130000,566272,149763,8664000,72320,0,1996.0796,1099895.37827554,70990.92108088938,70991.74846425687,1.376396,0.0003,9.696925,9.559694,72320,149763,0.8444629,1743.6108,8.0,0.30000001192092896,0.01,0.055906057,-0.1322693,0.011610045,128.0,1.0,566272,70992.75357826707,3.550000110408291e-05,1.1791500583058223e-05,5.566649997490458e-05,5.749996489612386e-06,9.395498636877164e-06,3.9041999116307124e-05,0.1757125083692507,9.582094995531924e-06,8.342527918108164e-06,2.602843776669269e-06,1.3691468422554576e-05,1.6614513080024082e-06,2.594289688735187e-06,3.6435147744088616e-05,1.6271676391662065e-05,1.5937006005112055e-06,3.735759762797418e-05,6.339917941533202e-07,1.2555888808273658e-05,5.64637594229875e-06,0.0048071564751372056,0.0030034088033525693,0.015942439379297613,1.1953813265573226e-05,0.04421121989633025,3.826868207018873e-06,0.000228575065813583,0.1070363122486331,0.00028701802802983116
1,10000.0,False,9,a8246_00000,2025-06-25_20-46-25,1750909585,1.9132318496704102,201.49475359916687,33060,MacBook-Pro.local,127.0.0.1,201.49475359916687,9,3.6659100062967354,0.0013566133366797388,3.6644388821016496,2.485013780408031,1.1774930979573646,0.0008969143682216662,0.00016193799820030108,0.1288363800844429,6.0007200177890306e-05,2000.0,167.08000000000004,0.0001388445727707564,0.0003466044981905725,68.06832952371765,-991.2318819260597,10000.0,0.035135972447060446,-2261.728507876396,295,108,8.0,0.10273989751862246,60.0,-21.25793218612671,68.06832952371765,14.0,1855.8596761001759,2,3,0,13.766666666666666,53.1,6.366766441757952e-05,-11.705801279544831,59.402141749858856,-187.4733357262611,-301.37279192209246,-314.44573641300195,-235.6363611674309,121.32,99.02,67.44,93.86,129.3,75.66,0.00014399044407961592,1488.0,1110.0,931.0,1533.0,1103.0,1068.0,5081.0,4765.0,8105.0,5022.0,7474.0,5391.0,35838.0,-455.2239204525947,7233.0,1996.118804,1162000,640640,149763,9826000,74368,0,1996.118804,1099608.4976603126,70942.77767665245,70943.61725751337,1.1038667,0.0003,8.594101,8.512906,74368,149763,0.7928416,1145.5989,9.0,0.30000001192092896,0.01,0.07221627,-0.076930374,0.0122098215,128.0,1.0,640640,70944.5192391612,3.550000110408291e-05,1.1791500583058223e-05,5.566649997490458e-05,5.749996489612386e-06,9.395498636877164e-06,3.9041999116307124e-05,0.17583854494556553,9.344429917093886e-06,8.311717218084979e-06,2.5584106733144085e-06,1.353507189208333e-05,1.6431114628670535e-06,2.5701140240946837e-06,3.605451202755522e-05,1.620528709818048e-05,1.5937793922766288e-06,3.984384496908986e-05,6.294380682612066e-07,1.3268935412326225e-05,5.943259847748884e-06,0.004812596580361539,0.003005050965319644,0.015948697075514433,1.1934275094011492e-05,0.044247368537394305,3.8106895505440736e-06,0.00022725514519596072,0.10711416537615008,0.0002878299277364348
1,12000.0,False,10,a8246_00000,2025-06-25_20-47-30,1750909650,64.1536660194397,265.64841961860657,33060,MacBook-Pro.local,127.0.0.1,265.64841961860657,10,4.270761964563765,0.001343089703345519,4.269304153280643,3.0901958517739723,1.1771755294777957,0.0008954356345287087,0.00016415479622082784,0.12352813956659751,5.779717486560496e-05,2000.0,143.12,0.00013881126791221598,0.0003474208984698635,72.04660882955392,-243.99794831752777,12000.0,0.4692514898931857,-1094.4001597166061,216,108,9.0,0.08319652843943916,72.0,173.2762393951416,72.04660882955392,12.0,1863.3733046170055,1,3,0,9.043956043956044,53.097802197802224,6.28852347557401e-05,74.98782720565796,251.67060079813007,-79.10781293392182,-245.8030331349373,-136.66984973192214,-109.07567909002304,106.68000000000002,78.72,62.36,75.78,129.50000000000003,62.96,0.00014120330406083636,1457.0,1096.0,822.9999999999999,1875.9999999999998,1035.0,822.9999999999999,6116.000000000001,5588.0,9981.0,5845.0,8931.0,6487.000000000002,42948.0,45.76476234912872,7110.0,1996.15761596,1140000,713600,149763,10966000,72960,0,1996.15761596,1098965.2772180815,70873.47604014467,70874.18979320803,1.5174958,0.0003,9.016828,8.908304,72960,149763,0.8029965,1292.4364,10.0,0.30000001192092896,0.01,0.04856199,-0.104010746,0.011725317,128.0,1.0,713600,70875.21693534669,3.526640211930499e-05,1.1924700083909557e-05,5.549970301217399e-05,5.7163961173500866e-06,9.445496107218788e-06,4.0308397001354027e-05,0.17512207616611108,9.302165285186376e-06,8.11219583483152e-06,2.4728765410887055e-06,1.3359326575458925e-05,1.6314579340380217e-06,2.482206858768784e-06,3.621447406010038e-05,1.5847514615952458e-05,1.5846760376894501e-06,3.829816226054312e-05,6.191506067625422e-07,1.2877965447083314e-05,5.67895670020627e-06,0.004818134364562412,0.003004058795672024,0.0159396217747973,1.1892012310084939e-05,0.044258710262021335,3.7946626398125146e-06,0.0002258092637464262,0.10639274705238899,0.00028840412840914223
